id,size,mean_ra,mean_dec,mean_distance
3626,2,159.508357,-45.336223,238.964
3627,2,274.720644,-69.579120,197.701
3628,2,260.497776,-25.545920,91.480
3629,2,163.042821,7.461621,136.266
3630,2,127.987372,17.841471,105.634
3631,2,41.901715,82.546687,172.770
3632,2,226.553067,-38.279859,462.548
3633,2,98.621778,-9.284970,312.668
3634,2,23.067040,45.983141,129.502
3635,2,311.429365,36.775477,73.637
3636,2,39.102538,57.724339,334.628
3637,2,313.146543,-41.466731,264.816
3638,2,12.690299,46.385804,283.725
3639,2,84.229122,-28.667166,57.578
3640,2,176.992219,27.370082,117.438
3641,2,259.932668,-25.081430,145.533
3642,2,288.481364,-47.356052,81.717
3643,2,176.842517,54.963705,186.950
3644,2,126.064565,24.175256,208.121
3645,2,225.859436,-38.729723,90.059
3646,2,103.987304,16.202368,127.141
3647,2,57.019834,14.170748,174.016
3648,2,112.838528,16.311881,148.781
3649,2,127.691849,59.446164,128.531
3650,2,165.001550,-61.791812,157.444
3651,2,315.735109,-72.002273,153.347
3652,2,171.136879,26.112568,79.999
3653,2,5.563988,-51.668344,161.397
3654,2,46.155632,53.599011,169.228
3655,2,154.331324,71.726779,115.492
3656,2,298.812613,-38.821670,109.585
3657,2,107.983028,57.507977,114.661
3658,2,109.383637,-27.875845,109.258
3659,2,336.960438,-73.495965,124.543
3660,2,101.449925,-27.885622,126.204
3661,2,288.393813,32.502302,102.178
3662,2,314.968175,16.832238,46.516
3663,2,11.685657,51.237003,86.258
3664,2,191.815903,-57.416831,139.567
3665,2,307.648029,-62.855228,261.414
3666,2,227.804553,-68.278686,210.910
3667,2,144.710448,79.221883,185.099
3668,2,174.348040,28.888620,167.147
3669,2,75.796880,65.910149,423.493
3670,2,271.457625,33.244568,90.878
3671,2,104.355877,-20.450674,136.801
3672,2,276.096173,44.965169,294.437
3673,2,139.050851,-49.498524,85.420
3674,2,107.088756,-29.151860,236.817
3675,2,229.084580,-67.197425,266.684
3676,2,300.639310,69.860317,62.773
3677,2,58.338428,-71.163218,186.554
3678,2,146.910146,14.602988,70.775
3679,2,57.347043,57.120124,162.625
3680,2,251.643871,-61.262746,104.289
3681,2,332.990509,48.264679,248.917
3682,2,104.610451,-20.103996,140.855
3683,2,62.953103,-24.721875,290.275
3684,2,243.555459,-13.892810,146.175
3685,2,327.211889,-13.736459,73.944
3686,2,352.942325,-11.006974,126.584
3687,2,219.292526,46.141834,85.433
3688,2,117.761422,-21.240562,174.568
3689,2,24.373239,33.000426,168.306
3690,2,44.201610,-42.756098,181.665
3691,2,2.731483,4.553827,87.873
3692,2,147.256634,-60.822073,75.064
3693,2,29.424278,18.678542,97.000
3694,2,165.262096,9.551852,131.305
3695,2,75.183951,80.753448,87.606
3696,2,111.289561,58.718984,264.956
3697,2,131.080894,18.091560,156.225
3698,2,86.277009,10.750528,141.049
3699,2,221.330231,56.856758,192.919
3700,2,13.085171,-39.726751,285.468
3701,2,180.606742,-85.634602,102.540
3702,2,65.853857,52.015463,104.199
3703,2,201.606270,-43.048327,159.285
3704,2,130.706917,20.812305,210.080
3705,2,139.578034,-66.929701,99.360
3706,2,177.440479,-67.611546,232.161
3707,2,43.318930,40.333410,267.481
3708,2,292.155345,38.140559,139.400
3709,2,80.708917,5.306177,63.509
3710,2,268.229222,-35.741518,305.739
3711,2,223.481058,-63.897527,119.182
3712,2,327.662613,-34.340729,110.935
3713,2,191.484681,7.555029,156.170
3714,2,81.257922,-38.863704,152.322
3715,2,190.910594,-58.666621,159.206
3716,2,140.089886,79.006016,89.578
3717,2,193.126677,7.204656,248.911
3718,2,307.725141,-56.054976,32.186
3719,2,143.229219,-15.384734,145.185
3720,2,92.451550,-63.452181,123.950
3721,2,193.366821,71.331601,100.034
3722,2,80.915735,-38.316419,252.384
3723,2,56.225710,-70.025780,54.601
3724,2,56.522921,40.379113,86.231
3725,2,139.872944,66.473473,142.063
3726,2,244.902890,-36.422379,140.302
3727,2,87.778897,-63.161751,360.154
3728,2,323.203105,19.566379,148.182
3729,2,13.236809,12.392464,51.492
3730,2,51.416678,54.459200,59.108
3731,2,152.894512,-30.458790,187.572
3732,2,208.601153,36.647727,232.239
3733,2,285.386145,58.351787,80.299
3734,2,244.530729,49.470851,234.166
3735,2,342.726636,57.536804,102.816
3736,2,232.506300,-17.405301,306.311
3737,2,257.233651,-50.892590,202.344
3738,2,277.272437,-67.187554,171.566
3739,2,9.603191,42.180197,169.085
3740,2,57.717713,0.676782,114.228
3741,2,255.060180,22.810705,145.545
3742,2,314.238372,37.011849,91.080
3743,2,350.458949,-10.848326,91.813
3744,2,211.045178,54.855422,81.831
3745,2,266.412946,-40.208301,314.302
3746,2,137.509071,-33.072400,112.015
3747,2,256.824300,-45.959565,134.957
3748,2,11.377194,-36.749664,108.743
3749,2,193.489069,72.690099,148.070
3750,2,345.093169,59.031075,37.021
3751,2,194.650353,73.489948,311.238
3752,2,273.360364,19.682964,188.359
3753,2,358.220893,27.034281,282.310
3754,2,232.288055,-32.809224,146.432
3755,2,221.487304,-53.314935,370.856
3756,2,245.845962,-17.450054,206.496
3757,2,61.131733,40.263808,208.896
3758,2,158.304289,-46.575196,157.379
3759,2,163.116505,-23.191701,88.477
3760,2,193.774448,-71.904868,205.220
3761,2,80.905952,-55.577066,153.113
3762,2,22.230345,64.628889,152.500
3763,2,10.475439,51.192448,47.824
3764,2,220.437381,20.233562,291.889
3765,2,41.009429,44.776937,86.306
3766,2,221.559933,-22.441901,73.710
3767,2,191.871199,-58.094319,152.959
3768,2,18.235844,-36.359380,101.426
3769,2,36.715812,-25.762510,47.527
3770,2,225.397230,-68.790133,302.119
3771,2,25.173172,65.748155,264.792
3772,2,70.278848,55.202704,161.339
3773,2,112.436796,18.277642,117.844
3774,2,196.000789,-70.739430,150.274
3775,2,24.358760,15.341109,45.890
3776,2,167.337955,21.758625,74.117
3777,2,219.870907,-50.917695,67.935
3778,2,291.535874,34.450615,91.449
3779,2,35.614168,16.058917,67.180
3780,2,293.536703,-44.328939,130.112
3781,2,355.669515,9.405869,102.203
3782,2,200.916702,2.725135,16.683
3783,2,75.435812,4.564829,202.230
3784,2,30.127425,52.377644,217.460
3785,2,6.195670,43.394571,90.393
3786,2,107.991923,-51.054215,170.579
3787,2,224.920617,-68.678268,150.764
3788,2,252.888292,48.096028,116.357
3789,2,232.283329,-16.654148,143.141
3790,2,163.198225,78.642540,155.289
3791,2,359.235096,29.937676,155.081
3792,2,215.883215,56.382649,164.944
3793,2,325.895414,-9.997726,83.971
3794,2,353.368743,-57.041316,94.877
3795,2,265.592858,36.076045,84.573
3796,2,52.143192,-3.174147,104.318
3797,2,77.763325,17.257789,101.229
3798,2,227.288980,-66.530546,77.384
3799,2,126.579995,-57.041770,129.670
3800,2,150.731789,-50.125614,174.944
3801,2,329.333546,34.604478,30.034
3802,2,235.374395,-50.990526,243.585
3803,2,105.660415,-17.782695,165.247
3804,2,172.129534,-34.731206,136.880
3805,2,196.646277,75.716716,99.334
3806,2,63.713872,-46.418796,186.199
3807,2,237.884982,48.010863,123.993
3808,2,354.145244,-7.007743,145.051
3809,2,276.928490,54.196786,114.113
3810,2,239.678244,43.568690,207.653
3811,2,4.901599,45.761359,157.293
3812,2,84.916166,-60.840497,154.493
3813,2,150.210288,-18.088221,199.591
3814,2,191.181347,-31.615865,20.642
3815,2,354.481182,-56.354053,153.738
3816,2,86.078723,-17.029113,203.734
3817,2,182.180850,33.648391,258.770
3818,2,162.105764,-20.374470,123.655
3819,2,58.177227,52.045492,119.950
3820,2,352.245917,-6.637759,163.667
3821,2,145.672157,70.035527,11.783
3822,2,247.756399,1.604544,102.480
3823,2,4.327491,29.164826,86.892
3824,2,59.390980,52.516151,164.115
3825,2,156.457166,-29.007079,148.173
3826,2,170.662340,-51.564831,102.461
3827,2,6.366019,54.251643,129.426
3828,2,126.987837,-53.627788,56.402
3829,2,223.077032,-63.259689,115.043
3830,2,73.999999,20.532346,92.359
3831,2,129.520583,20.378087,131.672
3832,2,294.630512,-11.365945,128.208
3833,2,218.833582,20.055256,275.698
3834,2,331.719064,55.601697,62.058
3835,2,72.271000,64.736980,148.776
3836,2,217.111564,58.506683,413.259
3837,2,178.782503,8.173437,57.974
3838,2,301.946304,19.838499,123.733
3839,2,332.581650,66.121118,283.475
3840,2,259.822934,8.769780,154.016
3841,2,7.171097,-36.204116,254.166
3842,2,54.491515,54.076858,98.377
3843,2,330.840003,16.693753,109.763
3844,2,54.235440,54.199930,82.455
3845,2,302.990830,50.429812,47.297
3846,2,34.575353,66.015827,72.110
3847,2,173.708673,-33.946499,139.785
3848,2,121.141216,-2.355664,110.359
3849,2,298.345705,-6.005486,66.759
3850,2,153.831337,-29.530283,348.587
3851,2,73.113699,4.544306,132.676
3852,2,55.686503,-64.430145,94.505
3853,2,296.572363,-8.536095,72.068
3854,2,140.380218,-17.752859,102.101
3855,2,66.197449,37.217053,218.712
3856,2,3.674125,-36.061215,171.332
3857,2,289.131165,-36.628565,59.619
3858,2,169.411302,-50.290921,178.210
3859,2,266.768181,-24.259645,146.253
3860,2,142.250123,-44.083730,139.114
3861,2,208.665585,-50.691207,254.555
3862,2,203.720390,58.710470,35.496
3863,2,341.301349,-45.565633,94.733
3864,2,77.010147,65.494121,339.439
3865,2,331.183336,67.916585,101.683
3866,2,125.577662,59.858832,188.900
3867,2,238.841052,53.036809,183.180
3868,2,68.041612,36.495600,69.905
3869,2,114.199132,-75.234816,234.390
3870,2,80.592027,-35.279214,109.587
3871,2,237.728245,14.677378,150.416
3872,2,245.392254,50.634014,399.819
3873,2,144.962264,-20.762628,154.621
3874,2,273.170036,44.743642,169.279
3875,2,83.077585,-18.214937,111.531
3876,2,261.963842,11.391319,120.369
3877,2,259.490415,32.487455,183.535
3878,2,271.589658,36.010490,126.303
3879,2,299.294472,-52.933858,97.166
3880,2,230.758542,-62.142572,192.808
3881,2,125.920768,-55.653793,134.192
3882,2,293.391769,-39.832225,84.202
3883,2,302.574515,-26.479819,222.954
3884,2,209.428909,-70.559576,207.983
3885,2,224.081949,-53.271537,189.934
3886,2,129.915964,-38.746858,133.678
3887,2,204.536144,40.576045,265.769
3888,2,287.151504,66.202012,131.242
3889,2,105.991564,-43.608085,16.915
3890,2,82.522766,-34.557775,106.189
3891,2,65.350614,53.692520,80.708
3892,2,89.776476,-3.500217,118.305
3893,2,16.875980,-26.691651,49.568
3894,2,106.501001,56.022584,100.697
3895,2,10.233373,-32.914748,190.660
3896,2,305.754278,-24.519204,167.748
3897,2,4.638497,39.200669,237.611
3898,2,2.608428,30.789635,123.175
3899,2,286.581125,-65.544581,251.409
3900,2,268.443468,-80.834682,68.059
3901,2,2.337743,-33.355071,132.990
3902,2,351.056046,-17.470252,19.302
3903,2,301.709807,-24.236966,80.002
3904,2,1.260106,41.461181,132.409
3905,2,179.876542,-42.245473,92.584
3906,2,173.329906,42.982480,75.635
3907,2,215.150166,-54.177776,132.997
3908,2,264.298639,11.099226,296.951
3909,2,43.672941,20.205105,122.432
3910,2,209.406587,-29.165152,65.535
3911,2,6.662093,8.492371,158.371
3912,2,238.339084,-46.103931,194.066
3913,2,8.293571,7.578691,120.440
3914,2,101.424653,55.501379,166.754
3915,2,230.105637,58.225509,233.381
3916,2,344.653129,-53.541953,80.138
3917,2,77.130670,-63.211235,174.241
3918,2,52.294658,-14.576550,91.687
3919,2,159.268764,-45.990219,164.554
3920,2,64.656858,60.832513,162.306
3921,2,203.586365,8.416658,93.477
3922,2,289.706621,66.919843,105.777
3923,2,22.528024,-40.405099,336.641
3924,2,103.339679,-50.981878,180.847
3925,2,128.453626,-55.396089,147.835
3926,2,226.783910,60.198200,92.311
3927,2,126.969841,-55.377910,246.150
3928,2,66.115234,40.143705,174.601
3929,2,42.285185,20.818857,214.661
3930,2,321.370966,63.012801,288.573
3931,2,357.936592,-4.925877,92.361
3932,2,119.097227,32.090476,93.982
3933,2,22.643880,-32.638921,169.839
3934,2,102.581154,-27.919150,206.354
3935,2,2.784811,44.404567,229.459
3936,2,178.402521,37.635331,178.926
3937,2,115.571318,77.724826,210.294
3938,2,75.884474,63.083367,31.888
3939,2,77.255350,-36.462773,124.367
3940,2,210.491710,19.427603,65.998
3941,2,218.052027,-16.563390,76.243
3942,2,77.690258,31.542429,167.382
3943,2,181.938294,-42.376643,69.067
3944,2,106.889281,66.899394,259.586
3945,2,216.980153,-18.107898,112.986
3946,2,293.636327,38.836073,177.072
3947,2,242.980191,-71.002505,309.977
3948,2,181.030645,10.756529,82.116
3949,2,260.600669,-19.810394,266.320
3950,2,208.712678,20.741366,142.056
3951,2,220.834368,-51.777123,198.368
3952,2,210.771320,-53.085970,208.039
3953,2,273.254181,46.349280,141.239
3954,2,197.961745,-68.185035,234.479
3955,2,180.624837,38.767634,88.000
3956,2,256.731454,-30.714396,90.342
3957,2,47.373373,55.541736,152.538
3958,2,70.589589,-29.708510,75.564
3959,2,131.337541,-54.643078,84.576
3960,2,263.460135,11.312044,88.483
3961,2,254.460689,22.993936,195.117
3962,2,204.730627,18.118510,180.864
3963,2,235.006123,-69.502193,136.443
3964,2,167.642803,-38.004926,374.001
3965,2,253.774277,27.676926,217.574
3966,2,351.433877,41.198175,190.730
3967,2,242.825562,-22.400709,26.268
3968,2,111.822873,-31.812371,119.223
3969,2,126.246163,-1.744899,71.753
3970,2,74.258714,-35.397697,176.574
3971,2,246.587185,6.139079,103.915
3972,2,176.864603,12.203698,237.848
3973,2,346.075478,-64.483088,137.715
3974,2,80.019172,66.747620,418.996
3975,2,84.318972,17.685841,54.578
3976,2,212.800925,44.087837,221.355
3977,2,69.339211,-13.337131,32.380
3978,2,79.230420,8.988486,178.329
3979,2,348.274458,40.003338,199.535
3980,2,257.493495,-76.827974,176.861
3981,2,77.659176,8.870897,281.315
3982,2,254.438449,47.089797,95.001
3983,2,39.644554,79.431936,269.977
3984,2,212.252317,48.702598,84.220
3985,2,314.928398,41.379997,87.505
3986,2,198.012963,-43.029696,259.958
3987,2,135.930000,-62.425911,71.879
3988,2,230.407943,-63.780782,163.789
3989,2,215.061108,44.947492,152.070
3990,2,252.675343,-30.883338,205.926
3991,2,245.178452,-10.914847,139.276
3992,2,225.874577,-31.736468,179.070
3993,2,262.368514,34.937713,133.738
3994,2,259.506864,24.934381,126.162
3995,2,348.851691,53.399944,57.855
3996,2,273.600302,21.451244,152.046
3997,2,37.873117,1.092698,103.071
3998,2,121.740296,-38.974149,133.176
3999,2,105.795036,44.426424,152.158
4000,2,274.695282,-65.917376,239.890
4001,2,269.389899,10.285737,237.981
4002,2,241.065141,8.576276,89.870
4003,2,345.621429,-11.265682,95.723
4004,2,260.007027,25.621189,154.817
4005,2,24.419190,-34.300499,114.467
4006,2,333.854629,17.104913,135.955
4007,2,186.474131,38.816204,88.287
4008,2,220.276929,-15.319358,256.970
4009,2,140.310432,-31.023986,93.950
4010,2,181.135619,45.655051,111.511
4011,2,271.542389,11.535232,114.692
4012,2,77.973848,-42.882246,110.988
4013,2,313.725953,40.334531,208.927
4014,2,355.364950,36.923889,120.938
4015,2,83.608947,-15.564085,66.672
4016,2,322.412346,34.291758,134.913
4017,2,246.382488,-82.298877,125.380
4018,2,304.215300,-22.436657,120.334
4019,2,281.109084,-84.512524,221.278
4020,2,64.201215,-65.866620,115.642
4021,2,354.951848,-76.033074,362.595
4022,2,123.817044,66.307391,124.292
4023,2,26.426191,-36.286384,95.719
4024,2,24.750780,-55.325293,159.488
4025,2,219.157816,46.255788,75.649
4026,2,56.201667,57.029181,61.485
4027,2,168.397275,-15.961670,126.495
4028,2,32.305022,-17.405184,116.712
4029,2,68.348923,-63.084587,118.237
4030,2,11.237372,-57.018033,161.372
4031,2,169.485507,-33.811409,241.304
4032,2,280.683823,59.636244,3.509
4033,2,208.859323,-77.229342,107.848
4034,2,245.633880,6.996560,76.468
4035,2,319.706118,32.539890,131.875
4036,2,98.320920,37.316948,178.046
4037,2,265.598199,-19.404317,116.888
4038,2,240.455859,-60.804987,38.059
4039,2,254.538037,-73.239733,162.179
4040,2,187.689126,42.598045,46.667
4041,2,219.130708,47.729307,152.007
4042,2,19.533223,-5.847113,140.728
4043,2,69.275532,-33.547075,175.813
4044,2,119.627761,19.292663,199.473
4045,2,136.688361,-18.709280,105.696
4046,2,66.145946,-29.232159,129.912
4047,2,14.684684,-56.632717,180.487
4048,2,206.905818,-19.630831,82.762
4049,2,137.976893,-38.241444,180.131
4050,2,336.604795,23.211679,99.083
4051,2,148.242154,-67.302025,139.763
4052,2,296.746554,30.275255,253.380
4053,2,122.120709,-52.209383,354.130
4054,2,81.163040,-33.166612,210.587
4055,2,65.668081,44.531397,135.048
4056,2,249.156823,-55.801195,251.517
4057,2,259.064762,36.074638,395.364
4058,2,76.004528,-19.189978,145.315
4059,2,38.310739,79.967653,163.426
4060,2,187.729776,-60.126196,138.268
4061,2,295.193792,-1.815590,102.442
4062,2,246.055138,45.934673,85.156
4063,2,55.388357,-5.646389,132.552
4064,2,138.627127,-60.741443,112.097
4065,2,156.240826,-45.069786,137.637
4066,2,217.526300,-52.987964,121.726
4067,2,218.010708,-53.125660,193.287
4068,2,353.697942,27.029547,177.055
4069,2,224.606310,61.976947,275.536
4070,2,158.243423,73.808507,171.009
4071,2,152.528040,-47.661640,201.512
4072,2,318.455210,32.423622,154.096
4073,2,256.243792,24.134188,166.631
4074,2,69.484145,58.443875,277.733
4075,2,145.812277,-73.993580,150.424
4076,2,120.203984,15.130264,63.326
4077,2,233.605430,-32.256529,182.986
4078,2,25.872867,-18.399132,79.827
4079,2,68.276971,-12.136674,179.257
4080,2,145.769590,-73.689641,237.684
4081,2,122.644613,-50.188023,215.453
4082,2,244.292152,9.726007,253.243
4083,2,214.839109,49.641433,188.009
4084,2,212.299004,51.789885,75.847
4085,2,216.026895,-31.542179,110.601
4086,2,9.718194,-28.897438,194.213
4087,2,225.335938,-19.417904,165.884
4088,2,261.663039,-20.934849,145.075
4089,2,341.824675,-55.340205,113.533
4090,2,353.808176,28.127106,315.182
4091,2,37.720256,-23.633578,235.657
4092,2,352.608558,29.324982,114.690
4093,2,79.274594,33.329945,188.580
4094,2,134.482750,-53.941388,161.540
4095,2,301.663915,-57.165860,91.840
4096,2,4.789151,48.675523,220.945
4097,2,237.816781,25.145789,203.836
4098,2,292.055225,-9.538800,122.293
4099,2,12.780970,-76.015198,198.573
4100,2,167.755312,-60.961076,344.679
4101,2,187.375591,-84.068184,242.420
4102,2,76.795513,67.847358,307.043
4103,2,69.345515,-62.144310,96.417
4104,2,19.796410,-33.521945,99.182
4105,2,280.831414,-57.477653,35.636
4106,2,79.480502,33.484395,143.781
4107,2,209.324819,-71.564799,99.246
4108,2,72.539899,59.531586,212.981
4109,2,329.647689,68.122694,129.261
4110,2,345.835876,-30.927645,199.074
4111,2,166.924536,20.585295,10.081
4112,2,129.469876,-55.576165,216.514
4113,2,340.063296,-10.884908,103.548
4114,2,80.177876,34.654831,239.594
4115,2,119.402475,-51.559099,249.818
4116,2,335.312949,66.993340,117.118
4117,2,291.466740,-8.354953,100.761
4118,2,279.544459,-64.686325,124.711
4119,2,290.186276,-27.922322,112.244
4120,2,271.092994,20.740920,213.679
4121,2,22.134487,-33.770022,95.601
4122,2,96.003124,59.027205,139.440
4123,2,26.079593,-17.237971,34.544
4124,2,211.152563,49.104787,228.367
4125,2,301.127514,31.906192,104.242
4126,2,209.543673,48.884416,117.747
4127,2,116.914401,-31.915245,241.293
4128,2,153.043218,-67.460496,173.084
4129,2,325.289296,35.932291,325.337
4130,2,240.096966,-64.059953,201.241
4131,2,306.632715,-46.734828,250.578
4132,2,213.049252,-19.192003,251.373
4133,2,344.592426,-7.426771,33.895
4134,2,295.109350,30.156983,245.414
4135,2,20.335773,-29.178876,75.928
4136,2,24.383994,-12.780448,343.909
4137,2,268.309930,17.873444,86.240
4138,2,137.822487,-40.331916,140.162
4139,2,79.929929,25.184701,121.334
4140,2,13.257066,78.770427,202.749
4141,2,246.843357,-56.541347,280.859
4142,2,195.871203,7.699351,111.159
4143,2,16.624584,-56.314950,138.077
4144,2,102.918926,-44.299475,140.646
4145,2,271.624338,24.432137,293.446
4146,2,91.983672,-22.932623,162.470
4147,2,153.903817,-48.141093,130.977
4148,2,236.004588,-16.949281,142.027
4149,2,183.294977,39.136735,158.309
4150,2,129.052861,-53.138278,236.146
4151,2,3.765163,-28.762577,122.468
4152,2,324.267041,36.468865,206.675
4153,2,257.688845,37.220919,298.921
4154,2,92.776190,-22.395224,148.795
4155,2,115.044161,-20.557999,144.466
4156,2,320.920308,36.640128,152.837
4157,2,176.843052,77.041283,55.783
4158,2,226.857279,-15.392637,102.687
4159,2,102.903333,79.623526,284.037
4160,2,340.414632,-31.037977,246.415
4161,2,221.112815,18.383696,131.459
4162,2,256.810639,25.745272,160.149
4163,2,129.868961,-53.160817,176.114
4164,2,212.750580,50.252552,117.336
4165,2,75.027330,24.828479,250.291
4166,2,330.711382,67.262614,254.721
4167,2,149.162105,-53.298552,145.195
4168,2,228.489278,-58.616438,154.659
4169,2,164.463772,-68.059643,378.080
4170,2,179.132035,-52.651799,105.074
4171,2,271.075554,-46.874864,172.966
4172,2,75.275665,57.112747,178.672
4173,2,106.723040,17.362245,126.929
4174,2,93.693862,-23.021943,153.466
4175,2,58.112342,20.145696,105.121
4176,2,322.020814,-60.419156,138.430
4177,2,98.047080,84.267547,162.061
4178,2,93.106455,-21.977208,240.290
4179,2,338.484625,-24.830530,229.402
4180,2,246.897424,8.181559,400.787
4181,2,19.861154,-11.769194,112.180
4182,2,24.991163,22.752902,45.945
4183,2,122.582088,23.932964,99.559
4184,2,228.648621,-58.021528,146.350
4185,2,180.859671,54.779926,138.157
4186,2,5.209386,-28.064647,228.249
4187,2,197.974741,11.339823,159.115
4188,2,31.541731,67.748379,182.107
4189,2,357.911735,54.233352,54.974
4190,2,124.979640,-36.950797,88.865
4191,2,259.967348,-72.518058,312.822
4192,2,7.631168,82.022632,121.567
4193,2,249.553379,-62.229333,102.698
4194,2,359.361562,42.492301,184.166
4195,2,21.551530,-9.103019,51.319
4196,2,160.448387,-14.716598,72.035
4197,2,358.532997,42.022932,167.906
4198,2,338.276683,-28.152240,142.816
4199,2,73.599879,-11.148069,120.052
4200,2,136.377135,-72.578141,197.795
4201,2,258.287783,-71.804167,257.448
4202,2,343.902034,-29.056977,127.115
4203,2,353.426507,11.810898,145.268
4204,2,293.967446,18.573567,237.167
4205,2,140.863740,-40.363066,277.507
4206,2,218.956977,-67.660969,120.378
4207,2,204.045973,-19.009366,176.360
4208,2,211.199417,25.828700,43.824
4209,2,56.457429,-1.982799,121.518
4210,2,161.724337,-56.307791,125.456
4211,2,81.455470,69.055674,393.064
4212,2,340.893689,-64.835081,53.052
4213,2,255.362772,9.755680,147.606
4214,2,272.930429,-36.118712,83.216
4215,2,23.806368,20.885639,246.944
4216,2,257.436825,-71.641635,245.561
4217,2,124.423996,-50.323615,175.330
4218,2,32.082278,-21.502053,309.668
4219,2,23.917498,-53.088262,85.969
4220,2,182.968839,38.771108,121.852
4221,2,141.645496,-30.774869,156.560
4222,2,197.700046,-56.257736,208.435
4223,2,349.720529,59.299127,145.431
4224,2,184.563989,-36.281274,243.738
4225,2,77.419399,26.318888,158.849
4226,2,295.377632,19.785717,286.227
4227,2,147.180475,-51.682699,159.621
4228,2,24.146853,21.266986,160.436
4229,2,294.410692,9.863468,214.060
4230,2,306.762500,-22.009944,116.793
4231,2,114.544222,-26.488447,124.889
4232,2,116.324328,58.478288,264.247
4233,2,16.638948,80.348190,211.478
4234,2,348.743942,29.811134,73.669
4235,2,123.618454,-55.936044,137.569
4236,2,28.381525,-13.478857,242.017
4237,2,247.975270,-8.117212,217.624
4238,2,120.967251,-31.547305,92.949
4239,2,174.074119,12.131574,125.376
4240,2,89.853536,17.815125,85.739
4241,2,153.774286,-65.433890,159.054
4242,2,30.317595,23.057705,68.187
4243,2,103.395922,-41.639409,225.926
4244,2,269.248059,-46.110320,124.144
4245,2,180.907580,11.927325,100.903
4246,2,26.945769,-31.059775,67.763
4247,2,53.723659,-1.544284,96.693
4248,2,282.412427,22.639682,188.438
4249,2,210.693894,-17.173425,106.214
4250,2,177.816649,-14.934784,112.308
4251,2,156.999260,-21.017000,74.519
4252,2,283.821260,-4.954117,188.678
4253,2,297.960664,-65.616381,154.895
4254,2,332.419655,-33.753630,103.008
4255,2,182.938301,-16.463082,153.575
4256,2,63.962867,45.174174,107.295
4257,2,18.061296,-54.734434,220.386
4258,2,246.504972,-6.249619,102.541
4259,2,336.302940,-44.531459,307.665
4260,2,39.359746,83.353900,243.487
4261,2,336.570231,26.473134,90.192
4262,2,358.247279,11.924726,94.649
4263,2,185.655297,-13.593234,105.823
4264,2,77.510795,27.599472,40.244
4265,2,352.773582,-33.287731,215.954
4266,2,127.531601,-49.562979,190.367
4267,2,60.729178,-47.097064,187.722
4268,2,217.693894,-50.475538,81.323
4269,2,207.260912,-18.419404,145.155
4270,2,177.937964,49.962788,154.677
4271,2,83.504018,69.574414,132.624
4272,2,64.247836,46.425923,244.168
4273,2,18.556973,81.818723,207.861
4274,2,351.610754,30.759408,142.634
4275,2,285.252125,16.033376,148.970
4276,2,5.161266,55.423506,260.991
4277,2,252.254568,-22.178108,134.571
4278,2,322.925165,37.507826,106.861
4279,2,120.530703,58.768253,85.529
4280,2,133.203417,-59.333760,101.232
4281,2,332.920771,-10.661866,227.471
4282,2,281.361118,-2.446708,145.037
4283,2,191.409124,36.234218,141.895
4284,2,85.279309,-24.568684,147.439
4285,2,104.155648,58.549381,235.302
4286,2,245.396495,76.334869,239.610
4287,2,125.846156,-53.539925,266.761
4288,2,87.239383,-53.448497,118.333
4289,2,145.696595,-13.888539,165.715
4290,2,311.419843,-20.912293,229.352
4291,2,97.557215,-31.146264,216.955
4292,2,59.761431,-47.034141,88.479
4293,2,228.471449,-28.895915,114.265
4294,2,279.642752,49.010820,120.947
4295,2,195.868743,37.251455,111.866
4296,2,252.232881,-27.639969,189.742
4297,2,176.801255,37.543405,30.597
4298,2,61.611901,-1.759131,183.742
4299,2,84.445626,-54.565038,129.821
4300,2,353.008258,31.687275,140.483
4301,2,120.943587,60.221040,240.078
4302,2,187.024105,8.561234,142.161
4303,2,125.986995,-48.107775,232.201
4304,2,61.374121,-1.427550,144.793
4305,2,58.630392,-46.293308,148.286
4306,2,223.153530,-13.251481,138.482
4307,2,336.497024,-53.322347,229.767
4308,2,274.834880,48.317335,99.103
4309,2,295.723253,68.705674,99.103
4310,2,252.383047,10.010677,231.578
4311,2,110.811772,-27.064722,104.931
4312,2,59.477441,-57.068844,258.932
4313,2,61.023556,-0.849457,117.341
4314,2,34.390964,22.230680,149.215
4315,2,81.178610,36.784252,221.328
4316,2,337.171656,-52.339504,258.106
4317,2,336.723462,-7.485863,79.858
4318,2,251.974908,-4.015382,120.616
4319,2,254.859448,-27.862982,157.820
4320,2,230.613111,-27.495412,90.046
4321,2,215.744211,-68.269844,174.852
4322,2,303.203392,53.844940,169.256
4323,2,121.668252,-50.812677,82.110
4324,2,233.165821,-47.267889,106.998
4325,2,21.835964,-52.004915,56.752
4326,2,299.741495,21.526233,107.178
4327,2,123.255425,-54.050258,164.339
4328,2,340.440898,-69.758871,149.362
4329,2,276.038803,45.669942,96.929
4330,2,37.427947,-17.872943,118.200
4331,2,248.179045,9.791499,193.576
4332,2,86.731250,-22.922975,309.691
4333,2,52.912130,62.747473,121.398
4334,2,358.722284,14.317603,318.822
4335,2,175.957651,-50.323867,265.119
4336,2,325.997869,-57.304371,44.504
4337,2,301.015664,-45.795628,111.034
4338,2,336.560019,-50.748753,108.274
4339,2,238.680044,60.752669,181.300
4340,2,117.920645,61.813678,141.542
